plate	Well	Gen70_s_zeroed	Gen550_s_zeroed	Gen1410_s_zeroed	Gen2640_s_zeroed	Gen3630_s_zeroed	Gen5150_s_zeroed	Gen7530_s_zeroed	Gen10150_s_zeroed	platewell	contam	strain	genes_fixed_10K	focal
P2	F02	0.002059640371587804	0.03594758265095431	0.06020536627975943	0.07963506771673792	0.09052190118995347	0.09290753196250157	0.10541542063210464	0.1064959683605784	P2F02			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	F03	0.025726127376714203	0.053200087708996834	0.06010542699196068	0.07385725663076248	0.08179268031416513	0.09790844943792228	0.10601767394282303	0.1295392543692028	P2F03				False
P2	F04	0.01259156177174263	0.056706747546425185	0.07695773837058148	0.09380111183486617	0.09834887255375252	0.09636013382174123	0.11081796256898484	0.12330805523821772	P2F04				False
P2	F05	0.00340502515974693	0.04741561405045376	0.06595534226588473	0.07782893595388828	0.08513964533568169	0.09540491653883636	0.1019541725650184	0.12126465082475606	P2F05				False
P2	F06									P2F06				False
P2	F07	-0.00550986142745738	-0.003916500108256346	-0.005585318272001698	0.1528661366692471	0.15131688403257204	0.15368551929566968	0.17694878983309426	0.2199251374248924	P2F07			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	F08	0.0020858086347775515	-0.003460566256512705	-0.014836927431938575	-0.004628456785953035	-0.0014900795964696914	-0.004940374975361005	0.059692086992947174	0.07714052511478127	P2F08				False
P2	F09	-0.0011820926442147534	-0.002993159839195257	-0.012893611024386915	0.01028185148261482	0.006481147609931036	0.01891991715084852	0.04218449282148097	0.10051900902946896	P2F09			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	F10									P2F10				False
P2	F11	0.0	0.0292204527936542	0.04513351436621	0.05839912968579122	0.05054408221474418	0.06837683117508313	0.09605670048620063	0.10535922042223866	P2F11			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	F12	-0.0038333113873279187	0.0066143157772376405	0.003045122774708121	0.02124704109296369	0.03173002709868278	0.02944567260496522	0.04668451749938078	0.10803950320670633	P2F12				False
P2	G01	0.011312418233349414	0.04756909760323963	0.056195513725303486	0.1029343304896146	0.10919501597716832	0.11684117070010144	0.1200961739933756	0.13004493620343027	P2G01				False
P2	G02	-0.0012153541367443815	0.03610947658758056	0.05603239047977833	0.08019426465821694	0.1002658348549178	0.10190982191132872	0.11924356094097335	0.12451078255168335	P2G02				False
P2	G03									P2G03				False
P2	G04	0.0071170118324529325	0.04489514744944244	0.06038873480921264	0.09281933828699694	0.0985332244365878	0.11541230129834892	0.12065544567615212	0.1374540039038279	P2G04			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	G05	0.02372801578157012	0.04542201205406625	0.06307933531346514	0.08717040815418749	0.09200954034362496	0.09597016641587404	0.11470103345289083	0.12396004415834952	P2G05			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	G06	0.026783322021219236	0.052727510232456906	0.07184703174835519	0.08325606149035453	0.0977127971013408	0.10572958942187624	0.1140262450683764	0.12386772381748574	P2G06				False
P2	G07									P2G07				False
P2	G08	0.0014654902428184804	-0.0009990022176818644	-0.014818733566899688	0.017886605250925683	0.05246812532377719	0.06438043307455563	0.07672668085645801	0.09510203621126093	P2G08			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	G09	-0.0069063852565393186	-0.005231522011666871	-0.002496226470436923	0.010426836589523578	0.013069683115051016	0.027005318719477586	0.05537011088250536	0.06851100125597291	P2G09			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	G10	-0.0038233366103161757	-0.004820746090856636	-0.006046756442113742	0.00803393973763391	0.00883981455466288	0.055223626801148964	0.08347609029729958	0.09903297793699913	P2G10			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	G11	0.004580723853088373	0.030951275537599306	0.03835530384215189	0.06050832900151992	0.061524483956925675	0.06887437567654033	0.08958039176022878	0.09425827058188646	P2G11			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	G12									P2G12				False
P2	H01	0.001814897400249718	0.035740827096144935	0.06684443356340337	0.07450823056252126	0.0926337845701702	0.11123348090660408	0.14724092347689188	0.07374935520926196	P2H01				False
P2	H02	0.010863058183270087	0.04743092280603123	0.06298980198041731	0.08057152063075955	0.10820096347449812	0.11692541907037445	0.1353866458521376	0.1337146119344702	P2H02				False
P2	H03	-0.0033790161101277393	0.03806026568311041	0.0542900560340719	0.0802995763493742	0.08994884913983882	0.10221264177921836	0.113014103057304	0.11249096348589993	P2H03				False
P2	H04	-0.007420344708844631	0.040944223109860775	0.05397702672329177	0.0709276507421655	0.09347122832362983	0.10870830362779428	0.1169761966370178	0.12412823805871005	P2H04				False
P2	H05	0.00305104460533559	0.0380577918107861	0.06024841317579833	0.07669367296912936	0.09955321947138644	0.11560788590066914	0.12350397698556335	0.13343649220848208	P2H05				False
P2	H06	0.015570858400708725	0.04462987949651173	0.05488635504461646	0.07806402377296019	0.09164700337767967	0.09809951841702054	0.11454093174748585	0.1288549006048788	P2H06				False
P2	H07	-0.0016059698247158775	-4.018980962598034e-05	-0.01004999585689987	0.005262661608032314	-0.006437184400225768	0.004327915052974854	0.058883598238537414	0.06983299944776397	P2H07				False
P2	H08	0.0019271687363966801	-0.007642132609696309	-0.01722968201396909	-0.0029281976636552284	0.0029076111035890306	0.07050803930752783	0.10765187294233244	0.12093561644300503	P2H08				False
P2	H09	-0.008803546345735623	-0.009610135862659998	0.0074534913289713315	0.018879116607941792	0.011549209417204748	0.001951977601333428	0.010908885882031616	0.056331415668019434	P2H09				False
P2	H10	-0.014402552102705362	-0.02193429755873654	-0.03626539430776952	-0.011789487371174738	-0.017778188512932162	-0.014950749385441296	0.0011245267899746766	0.009896376695532557	P2H10				False
P2	H11	0.0052194618631257045	0.0052703375612263995	0.04866899138573782	0.07029270132269416	0.08344969356490645	0.09210548203533976	0.12613223078269853	0.11924622341043804	P2H11				False
P2	H12	-0.0023601768214276887	-0.010952068659942436	-0.021987143466780816	0.0002560908666736014	0.016921487401531026	0.015138469339459112	0.08517444995659902	0.08922087398118336	P2H12				False
